지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
201,2023-03-18 00:00,6.3,,1.3,200,36,3.4,-7.7,1015.6,1021.5,,,,,6,0,,,3715,,,2.2,,,,
201,2023-03-18 01:00,6.6,,4.8,360,35,3.4,-7.8,1015.2,1021.1,,,,,0,0,,,4148,,,2.4,,,,
201,2023-03-18 02:00,5.8,,2.3,360,37,3.4,-7.7,1015.4,1021.3,,,,,0,0,,,4757,,,1.5,,,,
201,2023-03-18 03:00,5.2,,3.8,360,34,3,-9.4,1015.1,1021.1,,,,,0,0,,,5000,,,1.3,,,,
201,2023-03-18 04:00,5,,2.1,360,31,2.7,-10.7,1014.8,1020.8,,,,,0,0,,,5000,,,.7,,,,
201,2023-03-18 05:00,4.5,,1.3,340,31,2.6,-11.2,1014.7,1020.7,,,,,1,0,,,5000,,,.2,,,,
201,2023-03-18 06:00,4.3,,.8,340,32,2.7,-10.9,1015.1,1021.1,,,,,0,0,,,5000,,,-.2,,,,
201,2023-03-18 07:00,4.9,,2.3,340,31,2.7,-10.8,1015.3,1021.3,0,,,,1,0,,,5000,,,.5,,,,
201,2023-03-18 08:00,4.8,,.6,110,39,3.3,-8,1015.7,1021.7,.1,,,,4,0,,,4622,,,2.1,,,,
201,2023-03-18 09:00,6.4,,1.5,180,36,3.5,-7.6,1015.6,1021.5,.6,,,,7,4,,68,5000,,,7.9,,,,
201,2023-03-18 10:00,8.4,,2.4,180,31,3.4,-7.7,1015.8,1021.7,.7,,,,7,2,,57,5000,,,12.6,,,,
201,2023-03-18 11:00,9.6,,1.9,340,29,3.5,-7.6,1015.5,1021.3,.6,,,,8,2,,40,4986,,,15.3,,,,
201,2023-03-18 12:00,9.4,,4.2,320,30,3.5,-7.3,1015.3,1021.1,.7,,,,8,6,,35,3789,,,18.3,,,,
201,2023-03-18 13:00,11.4,,2.1,230,27,3.6,-6.9,1014.4,1020.2,1,,,,0,0,,,3710,,,22.5,,,,
201,2023-03-18 14:00,12.5,,3.9,290,27,3.9,-6,1013.7,1019.5,1,,,,1,0,,,3411,,,21.3,,,,
201,2023-03-18 15:00,9.7,,4.6,200,49,5.9,-.5,1013.5,1019.3,1,,,,1,0,,,2885,,,18.3,,,,
201,2023-03-18 16:00,11.4,,4,200,38,5.1,-2.4,1012.9,1018.7,1,,,,1,0,,,3414,,,16.1,,,,
201,2023-03-18 17:00,9.5,,3.9,200,53,6.2,.3,1012.8,1018.6,1,,,,1,0,,,3679,,,11.8,,,,
201,2023-03-18 18:00,8.9,,2,200,58,6.6,1,1013.1,1018.9,1,,,,1,0,,,2341,,,8.6,,,,
201,2023-03-18 19:00,7.9,,2.9,320,60,6.3,.5,1013.2,1019.1,0,,,,0,0,,,1752,,,5.9,,,,
201,2023-03-18 20:00,7.4,,3.1,320,60,6.2,.1,1013.7,1019.6,,,,,0,0,,,1475,,,4.8,,,,
201,2023-03-18 21:00,6.9,,4.6,320,61,6.1,-.1,1014.2,1020.1,,,,,0,0,,,1142,,,4.3,,,,
201,2023-03-18 22:00,6,,5.4,320,67,6.2,.3,1014.9,1020.8,,,,,0,0,,,755,,,3.7,,,,
201,2023-03-18 23:00,4.3,,.7,320,73,6.1,-.1,1015.1,1021.1,,,,,0,0,,,748,,,2.2,,,,
201,2023-03-19 00:00,4.1,,2.8,230,79,6.4,.7,1015.3,1021.3,,,,,0,0,,,563,,,1.7,,,,
201,2023-03-19 01:00,2.2,,2.2,340,85,6.1,0,1015.5,1021.5,,,,,0,0,,,491,,,.9,,,,
201,2023-03-19 02:00,.6,,1.3,20,78,5,-2.8,1015.8,1021.9,,,,,0,0,,,991,,,.3,,,,
201,2023-03-19 03:00,0,,.8,340,86,5.3,-2,1015.8,1021.9,,,,,0,0,,,827,,,-.2,,,,
201,2023-03-19 04:00,-.1,,.6,360,82,5,-2.8,1015.6,1021.7,,,,,0,0,,,895,,,-.4,,,,
201,2023-03-19 05:00,-.7,,1.3,20,83,4.8,-3.2,1015.3,1021.4,,,,,0,0,,,963,,,-.6,,,,
201,2023-03-19 06:00,-1.4,,1.2,20,89,4.9,-2.9,1015.5,1021.6,,,,,0,0,,,546,,,-.7,,,,
201,2023-03-19 07:00,0,,2,360,78,4.8,-3.3,1016,1022.1,0,,,,0,0,,,842,,,-.5,,,,
201,2023-03-19 08:00,2.1,,.4,0,79,5.6,-1.1,1017,1023,.8,,,,0,0,,,443,,,0,,,,
201,2023-03-19 09:00,5.4,,3.1,200,77,6.9,1.6,1017.4,1023.4,1,,,,3,0,,,620,,,7.8,,,,
201,2023-03-19 10:00,7.3,,3,270,76,7.7,3.3,1017.6,1023.5,1,,,,0,0,,,726,,,14.5,,,,
201,2023-03-19 11:00,7.9,,3.9,250,77,8.2,4.1,1017.6,1023.5,1,,,,3,0,,,605,,,17.1,,,,
201,2023-03-19 12:00,8.1,,4.7,200,73,7.8,3.5,1017.3,1023.2,1,,,,4,0,,,547,,,19.9,,,,
201,2023-03-19 13:00,8.5,,4.8,200,67,7.4,2.7,1016.4,1022.3,1,,,,6,1,,70,546,,,21.1,,,,
201,2023-03-19 14:00,8.4,,5.1,200,67,7.4,2.6,1015.4,1021.3,1,,,,2,0,,,484,,,18.9,,,,
201,2023-03-19 15:00,7.4,,6.5,200,71,7.3,2.4,1014.9,1020.8,1,,,,2,0,,,437,,,16.6,,,,
201,2023-03-19 16:00,6.9,,5.4,200,77,7.6,3.1,1014.2,1020.1,1,,,,3,0,,,375,,,14.1,,,,
201,2023-03-19 17:00,6.6,,5.4,200,82,8,3.7,1013.8,1019.7,1,,,,1,0,,,333,,,10.3,,,,
201,2023-03-19 18:00,3.9,,5,200,99,8,3.7,1013.9,1019.9,.6,,,,3,0,,,171,,,6.3,,,,
201,2023-03-19 19:00,2.8,,3.6,250,100,7.4,2.7,1013.5,1019.5,0,,,,2,2,,,116,,,4.4,,,,
201,2023-03-19 20:00,2.5,,2.2,200,100,7.3,2.4,1013.8,1019.8,,,,,6,0,,,119,,,3.1,,,,
201,2023-03-19 21:00,2.1,,1.9,250,100,7.1,2,1014,1020,,,,,7,7,,,67,,,3.7,,,,
201,2023-03-19 22:00,.3,,.8,340,100,6.2,.2,1013.8,1019.9,,,,,7,5,,,208,,,2.3,,,,
201,2023-03-19 23:00,.1,,.6,340,100,6.1,0,1014.2,1020.3,,,,,8,8,,,61,,,3.1,,,,
201,2023-03-20 00:00,-.3,,.5,20,100,6,-.3,1013.8,1019.9,,,,,9,9,,,8,,,3,,,,
201,2023-03-20 01:00,-.1,,.5,340,100,6.1,-.1,1013.7,1019.8,,,,,10,10,,,8,,,3.2,,,,
201,2023-03-20 02:00,-.1,,.4,0,100,6.1,-.1,1013.3,1019.4,,,,,10,10,,,6,,,3.1,,,,
201,2023-03-20 03:00,-.5,,.2,0,100,5.9,-.5,1013,1019.1,,,,,8,8,,,7,,,2.9,,,,
201,2023-03-20 04:00,-.9,,1,20,100,5.7,-.9,1012.8,1018.9,,,,,9,9,,,14,,,2.6,,,,
201,2023-03-20 05:00,-.6,,1.1,320,100,5.8,-.6,1012.7,1018.8,,,,,10,10,,,9,,,2.7,,,,
201,2023-03-20 06:00,-.9,,.9,290,100,5.7,-.9,1012.9,1019,,,,,9,9,,,10,,,2.5,,,,
201,2023-03-20 07:00,-1.4,,.6,50,100,5.5,-1.4,1013,1019.1,0,,,,6,6,,,18,,,2.4,,,,
201,2023-03-20 08:00,-.8,,.7,140,100,5.8,-.8,1013.4,1019.5,0,,,,6,6,,76,9,,,3.9,,,,
201,2023-03-20 09:00,.4,,1.1,140,100,6.2,.3,1013.4,1019.5,0,,,,9,8,,76,33,,,6.5,,,,
201,2023-03-20 10:00,2.1,,1.3,160,100,7.1,2,1013.1,1019.1,0,,,,9,6,,74,171,,,10.8,,,,
201,2023-03-20 11:00,6.7,,.7,180,85,8.3,4.3,1013.1,1019,.7,,,,6,3,,74,522,,,18.8,,,,
201,2023-03-20 12:00,10.7,,1.1,160,56,7.2,2.2,1012.2,1018,.8,,,,8,2,,51,778,,,23,,,,
201,2023-03-20 13:00,11.9,,3.7,200,39,5.4,-1.6,1011.3,1017.1,.9,,,,5,1,,72,1298,,,22.7,,,,
201,2023-03-20 14:00,13.1,,4.1,200,38,5.7,-.9,1010.9,1016.6,1,,,,0,0,,,2104,,,22.5,,,,
201,2023-03-20 15:00,12.4,,4,230,40,5.8,-.8,1010.2,1016,1,,,,0,0,,,1723,,,20.5,,,,
201,2023-03-20 16:00,11.3,,4.5,200,49,6.5,.9,1010.3,1016.1,1,,,,1,0,,,1573,,,17,,,,
201,2023-03-20 17:00,10.6,,3.7,200,50,6.3,.5,1009.8,1015.6,1,,,,1,0,,,1915,,,13.3,,,,
201,2023-03-20 18:00,9,,2.5,200,49,5.6,-1.1,1009.5,1015.3,.7,,,,6,0,,,1866,,,8.8,,,,
201,2023-03-20 19:00,6.7,,1.1,320,45,4.4,-4.4,1008.9,1014.8,0,,,,5,0,,,1949,,,5.9,,,,
201,2023-03-20 20:00,4.7,,.7,360,49,4.2,-5.1,1008.9,1014.8,,,,,4,0,,,4306,,,4.1,,,,
201,2023-03-20 21:00,3.9,,.6,20,49,4,-5.8,1008.8,1014.7,,,,,1,1,,38,4984,,,3.1,,,,
201,2023-03-20 22:00,3.1,,.4,0,52,4,-5.8,1009.1,1015.1,,,,,0,0,,,4671,,,2.2,,,,
201,2023-03-20 23:00,3.2,,1.1,320,43,3.3,-8.2,1009.5,1015.5,,,,,0,0,,,4479,,,1.7,,,,
201,2023-03-21 00:00,3.9,,1.4,340,44,3.6,-7.2,1010.1,1016,,,,,0,0,,,3959,,,1.7,,,,
201,2023-03-21 01:00,2.1,,.1,0,53,3.8,-6.5,1010.3,1016.3,,,,,7,7,,34,4442,,,1.5,,,,
201,2023-03-21 02:00,2.1,,0,0,56,4,-5.7,1010.1,1016.1,,,,,6,6,,34,3107,,,1.8,,,,
201,2023-03-21 03:00,1.6,,.3,0,56,3.8,-6.2,1009.6,1015.6,,,,,6,6,,33,3566,,,1.2,,,,
201,2023-03-21 04:00,1.1,,.7,20,56,3.7,-6.7,1009.2,1015.2,,,,,0,0,,,2952,,,.5,,,,
201,2023-03-21 05:00,.9,,.9,360,59,3.8,-6.2,1008.7,1014.7,,,,,0,0,,,2568,,,.2,,,,
201,2023-03-21 06:00,1,,1.5,360,57,3.8,-6.5,1008.7,1014.7,,,,,0,0,,,3103,,,0,,,,
201,2023-03-21 07:00,.5,,.8,50,58,3.7,-6.8,1008.7,1014.7,0,,,,0,0,,,3506,,,0,,,,
201,2023-03-21 08:00,5.2,,.1,0,53,4.7,-3.6,1009.4,1015.3,.6,,,,0,0,,,2165,,,1.7,,,,
201,2023-03-21 09:00,8.2,,1.3,160,43,4.7,-3.6,1009.3,1015.1,1,,,,0,0,,,1614,,,10.4,,,,
201,2023-03-21 10:00,11.1,,1.4,140,28,3.7,-6.7,1009.1,1014.9,1,,,,0,0,,,2521,,,17.3,,,,
201,2023-03-21 11:00,12.9,,1.2,140,25,3.7,-6.6,1008.8,1014.5,1,,,,0,0,,,3127,,,21.4,,,,
201,2023-03-21 12:00,14.8,,1.4,140,25,4.2,-5,1008.3,1014,1,,,,0,0,,,2843,,,25.8,,,,
201,2023-03-21 13:00,16.3,,2.2,200,29,5.4,-1.7,1007.5,1013.2,1,,,,0,0,,,2453,,,26.9,,,,
201,2023-03-21 14:00,16.1,,3.5,200,31,5.7,-1,1006.8,1012.5,1,,,,0,0,,,2223,,,25.2,,,,
201,2023-03-21 15:00,16.2,,3.8,230,31,5.7,-.9,1006,1011.6,1,,,,0,0,,,2224,,,23.1,,,,
201,2023-03-21 16:00,16.6,,2.7,270,27,5.1,-2.5,1005.5,1011.1,1,,,,0,0,,,2752,,,20.8,,,,
201,2023-03-21 17:00,16.4,,1.9,320,27,5,-2.6,1005.1,1010.7,1,,,,0,0,,,2886,,,16.9,,,,
201,2023-03-21 18:00,14.2,,1.9,320,40,6.4,.7,1004.9,1010.6,1,,,,0,0,,,2332,,,12.2,,,,
201,2023-03-21 19:00,9.7,,.5,340,49,5.9,-.5,1005.2,1011,.1,,,,0,0,,,2866,,,8.1,,,,
201,2023-03-21 20:00,8.3,,.5,360,49,5.4,-1.8,1004.9,1010.7,,,,,0,0,,,2897,,,6.3,,,,
201,2023-03-21 21:00,8.1,,.7,340,48,5.2,-2.2,1005.6,1011.4,,,,,0,0,,,2631,,,5.3,,,,
201,2023-03-21 22:00,7.7,,.5,200,48,5,-2.6,1005.9,1011.7,,,,,0,0,,,2373,,,4.5,,,,
201,2023-03-21 23:00,6.7,,.1,0,54,5.3,-1.9,1006.2,1012.1,,,,,0,0,,,2214,,,4.1,,,,
201,2023-03-22 00:00,5.8,,.2,0,57,5.3,-2,1006.5,1012.4,,,,,0,0,,,1986,,,3.5,,,,
201,2023-03-22 01:00,6.1,,.8,20,54,5.1,-2.5,1005.9,1011.8,,,,,0,0,,,2329,,,3.3,,,,
201,2023-03-22 02:00,6.2,,.3,0,58,5.5,-1.4,1006.1,1012,,,,,5,0,,,3395,,,3.2,,,,
201,2023-03-22 03:00,4.6,,.8,20,63,5.4,-1.8,1006.5,1012.4,,,,,2,0,,,2029,,,2.9,,,,
201,2023-03-22 04:00,5.3,,.4,0,59,5.3,-2,1006.1,1012,,,,,5,1,,20,3529,,,3.1,,,,
201,2023-03-22 05:00,5.2,,.2,0,66,5.8,-.6,1006.8,1012.7,,,,,9,3,,16,2032,,,4.4,,,,
201,2023-03-22 06:00,7.4,,.7,70,58,6,-.3,1006.8,1012.6,,,,,9,9,,11,1406,,,5.8,,,,
201,2023-03-22 07:00,8,,.9,70,58,6.2,.2,1006.8,1012.6,0,,,,10,10,,10,1364,,,6.3,,,,
201,2023-03-22 08:00,8.6,,.1,0,63,7,1.9,1007.2,1013,0,,,,10,10,,12,1091,,,7.7,,,,
201,2023-03-22 09:00,10.1,,.2,0,55,6.8,1.4,1007.7,1013.5,0,,,,10,10,,13,1327,,,9.6,,,,
201,2023-03-22 10:00,11.8,,1.1,160,50,6.9,1.6,1007.5,1013.3,0,,,,9,6,,19,1312,,,13.3,,,,
201,2023-03-22 11:00,15.4,,1.3,140,39,6.8,1.4,1006.7,1012.4,.1,,,,8,8,,20,1869,,,21.8,,,,
201,2023-03-22 12:00,17.8,,1.2,90,32,6.5,.8,1006,1011.6,.1,,,,8,1,,20,2071,,,23.8,,,,
201,2023-03-22 13:00,19.9,,1.4,110,33,7.6,3.1,1005.3,1010.9,.1,,,,8,6,,20,1906,,,26.5,,,,
201,2023-03-22 14:00,20.1,,3.1,200,37,8.7,4.9,1004.6,1010.2,0,,,,8,3,,19,2310,,,24.5,,,,
201,2023-03-22 15:00,20.1,,1.9,320,41,9.6,6.4,1003.8,1009.4,0,,,,9,9,,21,2360,,,22.4,,,,
201,2023-03-22 16:00,18.4,,2.9,340,45,9.5,6.2,1004,1009.6,0,,,,9,3,,20,2665,,,16.9,,,,
201,2023-03-22 17:00,18.6,,2.9,340,49,10.4,7.6,1003.7,1009.3,0,,,,10,10,,23,3473,,,17.5,,,,
201,2023-03-22 18:00,17.2,,2.8,340,51,9.9,6.9,1003.7,1009.3,0,,,,10,7,,17,3200,,,14.6,,,,
201,2023-03-22 19:00,16.4,,1.4,180,49,9.1,5.6,1003.5,1009.1,0,,,,10,10,,17,2970,,,13,,,,
201,2023-03-22 20:00,16.6,,.8,160,46,8.7,4.9,1003.6,1009.2,,,,,10,10,,21,2155,,,12.3,,,,
201,2023-03-22 21:00,16.4,,1.3,230,48,8.9,5.3,1003.7,1009.3,,,,,9,9,,22,2158,,,11.8,,,,
201,2023-03-22 22:00,15.8,,2.1,340,51,9.1,5.6,1003.8,1009.4,,,,,10,10,,21,2921,,,11.8,,,,
201,2023-03-22 23:00,15.4,,1.3,290,55,9.5,6.3,1003.7,1009.4,,,,,10,10,,21,3847,,,11.4,,,,
201,2023-03-23 00:00,13.7,0,1.2,320,74,11.6,9.1,1003.6,1009.3,,,,,9,7,,,1828,,,10.9,,,,
201,2023-03-23 01:00,13.4,,.4,0,81,12.4,10.1,1003,1008.7,,,,,9,9,,23,2507,,,10.8,,,,
201,2023-03-23 02:00,15.1,,3.5,20,72,12.3,10,1002.5,1008.2,,,,,10,1,,21,5000,,,11.3,,,,
201,2023-03-23 03:00,12.7,.1,.2,0,84,12.3,10,1002.2,1007.9,,,,,10,10,,14,2881,,,10.7,,,,
201,2023-03-23 04:00,12.6,,1.3,320,84,12.2,9.9,1001.4,1007.1,,,,,10,9,,23,2603,,,10.3,,,,
201,2023-03-23 05:00,12.2,,.7,250,86,12.2,9.9,1001.4,1007.1,,,,,10,2,,19,2472,,,10.2,,,,
201,2023-03-23 06:00,11.7,,.8,320,89,12.2,9.9,1001.5,1007.2,,,,,10,1,,18,2186,,,9.8,,,,
201,2023-03-23 07:00,13.8,,1.9,340,67,10.5,7.7,1001.6,1007.3,0,,,,9,9,,18,2898,,,10.1,,,,
201,2023-03-23 08:00,15,,3,360,54,9.2,5.7,1001.6,1007.3,0,,,,9,8,,18,2468,,,11.6,,,,
201,2023-03-23 09:00,15.5,,2.3,50,52,9.1,5.6,1001.9,1007.5,0,,,,9,9,,32,1983,,,14.8,,,,
201,2023-03-23 10:00,15.8,,3.3,360,51,9.1,5.6,1002.1,1007.7,0,,,,9,9,,34,1791,,,17.5,,,,
201,2023-03-23 11:00,17.9,,2.2,50,45,9.2,5.7,1002.2,1007.8,.2,,,,9,8,,45,2049,,,22.9,,,,
201,2023-03-23 12:00,19,,2.1,110,41,9,5.4,1001.6,1007.1,.5,,,,8,4,,59,1761,,,28,,,,
201,2023-03-23 13:00,20.2,,2,180,36,8.5,4.6,1001.4,1006.9,1,,,,6,0,,,1838,,,29,,,,
201,2023-03-23 14:00,20.5,,3,340,36,8.7,4.9,1001.2,1006.7,1,,,,7,0,,,1944,,,26.6,,,,
201,2023-03-23 15:00,19.9,,4.7,340,33,7.6,3.1,1001,1006.6,.8,,,,8,0,,,1456,,,25.4,,,,
201,2023-03-23 16:00,19.4,,3.7,340,30,6.7,1.3,1001,1006.5,.9,,,,5,0,,,1140,,,22.2,,,,
201,2023-03-23 17:00,19.2,,3.5,340,26,5.8,-.7,1001.1,1006.6,1,,,,0,0,,,1058,,,18.4,,,,
201,2023-03-23 18:00,17.1,,4.1,340,26,5.1,-2.5,1001.9,1007.5,.5,,,,0,0,,,1147,,,14.1,,,,
201,2023-03-23 19:00,15.1,,6,340,27,4.6,-3.7,1002.9,1008.6,0,,,,2,0,,,1281,,,11.4,,,,
201,2023-03-23 20:00,13.7,,5,340,26,4.1,-5.4,1004.1,1009.8,,,,,0,0,,,1589,,,9.9,,,,
201,2023-03-23 21:00,13,,2.8,340,26,3.9,-6,1005.3,1011,,,,,3,0,,,1929,,,8.8,,,,
201,2023-03-23 22:00,12.3,,3.3,360,25,3.6,-7.2,1005.6,1011.3,,,,,3,0,,,2211,,,8.3,,,,
201,2023-03-23 23:00,11.5,,1.7,160,24,3.2,-8.4,1006.5,1012.3,,,,,0,0,,,2346,,,7.1,,,,
201,2023-03-24 00:00,10.3,,2.3,340,25,3.1,-8.9,1006.6,1012.4,,,,,1,0,,,2449,,,6.3,,,,
201,2023-03-24 01:00,9.5,,3.7,360,25,3,-9.5,1007.2,1013,,,,,5,2,,59,2704,,,6.1,,,,
201,2023-03-24 02:00,9.8,,4.2,20,22,2.7,-10.9,1007.4,1013.2,,,,,8,8,,59,3170,,,6.2,,,,
201,2023-03-24 03:00,9.5,,4.3,20,22,2.6,-11.2,1007.6,1013.4,,,,,8,8,,50,3332,,,6.4,,,,
201,2023-03-24 04:00,9.1,,3.1,20,21,2.4,-12.1,1008.1,1013.9,,,,,7,7,,52,3584,,,5.5,,,,
201,2023-03-24 05:00,7.4,,3.2,360,27,2.8,-10.4,1008.4,1014.3,,,,,8,8,,53,3564,,,4.6,,,,
201,2023-03-24 06:00,7.2,,2.3,360,25,2.5,-11.5,1008,1013.9,,,,,6,0,,,3726,,,3.6,,,,
201,2023-03-24 07:00,6.1,,1.6,320,31,2.9,-9.8,1009.7,1015.6,0,,,,6,0,,,3216,,,3.6,,,,
201,2023-03-24 08:00,6.2,,3,360,30,2.8,-10.1,1010.7,1016.6,.4,,,,9,6,,34,2959,,,6.6,,,,
201,2023-03-24 09:00,7.8,,.9,230,28,3,-9.6,1011.3,1017.2,.2,,,,7,7,,39,2976,,,11.7,,,,
201,2023-03-24 10:00,9.3,,1.6,360,29,3.4,-7.8,1012.3,1018.1,.9,,,,8,8,,38,2794,,,16.8,,,,
201,2023-03-24 11:00,11.8,,1.3,180,28,3.9,-6.1,1012.3,1018.1,1,,,,8,8,,39,2678,,,21.9,,,,
201,2023-03-24 12:00,12.3,,2.5,50,27,3.8,-6.2,1011.5,1017.3,1,,,,8,3,,45,2610,,,22.3,,,,
201,2023-03-24 13:00,12.4,,3,360,27,3.9,-6.1,1010.9,1016.7,.8,,,,7,7,,44,2702,,,22.5,,,,
201,2023-03-24 14:00,14,,2.3,20,27,4.3,-4.7,1010.6,1016.3,.8,,,,8,8,,39,2682,,,23,,,,
201,2023-03-24 15:00,14.6,,3.3,340,28,4.6,-3.7,1010.4,1016.1,.9,,,,8,7,,40,2543,,,22.3,,,,
201,2023-03-24 16:00,13.9,,3.1,360,29,4.6,-3.8,1010.5,1016.2,.7,,,,8,8,,36,2598,,,18.1,,,,
201,2023-03-24 17:00,12.5,,2.7,340,29,4.2,-5,1010.3,1016,0,,,,9,9,,38,2678,,,14.8,,,,
201,2023-03-24 18:00,12.3,,1.6,360,32,4.6,-3.9,1010.6,1016.4,0,,,,8,6,,51,2661,,,12.6,,,,
201,2023-03-24 19:00,10.1,,3,360,33,4.1,-5.4,1011.3,1017.1,0,,,,7,0,,,2908,,,8.8,,,,
201,2023-03-24 20:00,9.6,,1,50,38,4.5,-4,1011.9,1017.7,,,,,10,8,,39,2666,,,8.6,,,,
201,2023-03-24 21:00,9,,.2,0,41,4.7,-3.5,1012.8,1018.6,,,,,10,6,,40,2324,,,8.3,,,,
201,2023-03-24 22:00,8.1,,1,340,44,4.8,-3.4,1013.2,1019.1,,,,,8,8,,40,1398,,,7.2,,,,
201,2023-03-24 23:00,8,,.5,160,44,4.7,-3.5,1013.6,1019.5,,,,,8,8,,32,2412,,,6.9,,,,
201,2023-03-25 00:00,7.9,,1.9,140,44,4.7,-3.6,1013.9,1019.8,,,,,7,7,,,2624,,,5.9,,,,
201,2023-03-25 01:00,7.1,,1.2,230,52,5.2,-2.1,1014.5,1020.4,,,,,7,4,,53,2629,,,5,,,,
201,2023-03-25 02:00,5.5,,.9,340,57,5.2,-2.3,1014.5,1020.4,,,,,6,2,,14,2768,,,4.4,,,,
201,2023-03-25 03:00,5.3,,2.1,140,58,5.2,-2.3,1014.4,1020.3,,,,,9,0,,,2925,,,4.3,,,,
201,2023-03-25 04:00,6.4,,2.2,20,69,6.6,1.1,1013.9,1019.8,,,,,8,0,,,3707,,,4.4,,,,
201,2023-03-25 05:00,6.3,,2.2,20,74,7,1.9,1013.8,1019.7,,,,,5,0,,,4184,,,4.1,,,,
201,2023-03-25 06:00,3.8,,.8,290,84,6.7,1.3,1014.3,1020.3,,,,,3,0,,,3766,,,3.1,,,,
201,2023-03-25 07:00,3.6,,.6,320,89,7,1.9,1014.7,1020.7,0,,,,5,0,,,2459,,,3.4,,,,
201,2023-03-25 08:00,7,,2.2,140,73,7.3,2.4,1014.6,1020.5,.2,,,,1,0,,,3688,,,6.7,,,,
201,2023-03-25 09:00,8.6,,2.3,110,66,7.3,2.5,1015.1,1021,1,,,,0,0,,,3871,,,12.7,,,,
201,2023-03-25 10:00,10.5,,1,140,61,7.7,3.2,1015.4,1021.2,1,,,,0,0,,,3358,,,19.5,,,,
201,2023-03-25 11:00,13.1,,1.1,180,55,8.2,4.2,1015.1,1020.9,1,,,,6,0,,,2000,,,24.8,,,,
201,2023-03-25 12:00,13.6,,2.5,230,54,8.4,4.4,1014.7,1020.4,.9,,,,7,1,,68,2000,,,23.3,,,,
201,2023-03-25 13:00,14,,3,200,54,8.6,4.8,1013.6,1019.3,.7,,,,7,2,,62,2267,,,24.1,,,,
201,2023-03-25 14:00,15,,3.4,230,51,8.7,4.9,1012.5,1018.2,1,,,,6,0,,,1968,,,26.5,,,,
201,2023-03-25 15:00,13.8,,4.6,230,57,9,5.4,1012.9,1018.6,1,,,,6,0,,,1786,,,22.2,,,,
201,2023-03-25 16:00,12.1,,4.7,200,58,8.1,4,1012.3,1018.1,.8,,,,7,0,,,1648,,,17.7,,,,
201,2023-03-25 17:00,12.4,,4.2,320,62,8.9,5.3,1011.7,1017.5,.6,,,,7,0,,,1639,,,15.9,,,,
201,2023-03-25 18:00,11.9,,2.2,340,64,8.8,5.2,1011.6,1017.4,.3,,,,5,2,,43,1492,,,12.4,,,,
201,2023-03-25 19:00,10.5,,2,200,67,8.5,4.6,1011.4,1017.2,0,,,,6,5,,40,1473,,,10,,,,
201,2023-03-25 20:00,9,,2.2,320,74,8.5,4.6,1011.6,1017.4,,,,,5,3,,41,1743,,,8.5,,,,
201,2023-03-25 21:00,7.5,,1.7,200,81,8.4,4.4,1012.4,1018.3,,,,,3,3,,45,1783,,,7.3,,,,
201,2023-03-25 22:00,7.6,,1.7,230,76,7.9,3.6,1012.5,1018.4,,,,,5,5,,40,1984,,,7.1,,,,
201,2023-03-25 23:00,7.8,,1.4,320,67,7.1,2,1012.8,1018.7,,,,,7,7,,40,2297,,,6.6,,,,
201,2023-03-26 00:00,9.1,,1.8,360,36,4.2,-5.2,1012.4,1018.2,,,,,9,0,,,3910,,,6.4,,,,
201,2023-03-26 01:00,9.9,,2.3,20,28,3.4,-7.7,1012.2,1018,,,,,10,2,,38,4482,,,6.4,,,,
201,2023-03-26 02:00,8.8,,2.3,340,31,3.5,-7.4,1012.4,1018.2,,,,,10,3,,38,4748,,,6,,,,
201,2023-03-26 03:00,8,,1.8,340,31,3.3,-8.1,1012.2,1018.1,,,,,6,3,,47,4530,,,5,,,,
201,2023-03-26 04:00,7.4,,1.7,360,30,3.1,-9,1011.9,1017.8,,,,,4,0,,,4843,,,4.2,,,,
201,2023-03-26 05:00,6.8,,1.7,50,32,3.2,-8.7,1012.1,1018,,,,,0,0,,,4986,,,3.4,,,,
201,2023-03-26 06:00,7,,1.3,110,35,3.5,-7.4,1012.4,1018.3,,,,,0,0,,,4969,,,3,,,,
201,2023-03-26 07:00,7.1,,1.5,160,33,3.3,-8.1,1012.8,1018.7,0,,,,0,0,,,5000,,,3.1,,,,
201,2023-03-26 08:00,8.1,,2.4,340,29,3.1,-8.9,1013.5,1019.4,.9,,,,0,0,,,4972,,,5.8,,,,
201,2023-03-26 09:00,9,,2.5,360,28,3.2,-8.5,1014.2,1020,1,,,,0,0,,,5000,,,13.5,,,,
201,2023-03-26 10:00,9.9,,3,340,27,3.3,-8.2,1014.4,1020.2,1,,,,0,0,,,4979,,,19.2,,,,
201,2023-03-26 11:00,10.1,,3.1,340,19,2.3,-12.5,1014.1,1019.9,1,,,,3,0,,,5000,,,22.3,,,,
201,2023-03-26 12:00,11.2,,2.2,360,17,2.3,-13,1013.6,1019.4,1,,,,2,1,,76,5000,,,25.1,,,,
201,2023-03-26 13:00,12.1,,4.3,200,17,2.4,-12.2,1013.2,1019,1,,,,2,1,,75,4635,,,25,,,,
